,0
IGSF21,1
APEH,1
APBB1,1
TSFM,1
AP3M1,1
TSPAN17,1
ANXA6,1
TSPYL2,1
ANP32A,1
LRRTM3,1
TTC1,1
TTC9B,1
VAT1L,1
TTPAL,1
TUBA4A,1
ANK2,1
LRRC57,1
IQSEC1,1
AMPH,1
LRPPRC,1
UHMK1,1
UHRF1BP1L,1
ITPK1,1
UQCRC1,1
IWS1,1
AK5,1
TTYH3,1
BCL11B,1
SNAP91,1
SLURP2,1
STRBP,1
CADPS2,1
CDKN1A,1
CACYBP,1
MYO16,1
NDUFB5,1
SNCA,1
CCT2,1
STX1A,1
SNCB,1
SULF2,1
NDUFV3,1
TESC,1
CELF4,1
NDUFA10,1
SV2A,1
STXBP1,1
CDKL2,1
CCN2,1
MRPL40,1
SPRY4,1
SPRYD4,1
SNAP25,1
SNAP29,1
SRRM4,1
CDC42,1
SSBP3,1
SSTR2,1
SPRY2,1
SMIM32,1
NDUFA9,1
NCALD,1
MTCH1,1
CAMKV,1
CDH24,1
HAPLN4,1
CAMK1,1
SV2B,1
GPR155,1
MPP1,1
SYN2,1
TCF25,1
SOCS2,1
SLC35F3,1
SOD1,1
SLC36A1,1
MGST1,1
TBR1,1
MPI,1
SNRPN,1
TAGLN3,1
SPA17,1
NAPB,1
SLC45A1,1
SLC4A10,1
GRM2,1
SYTL2,1
BZW1,1
GRK6,1
BDNF,1
BRPF3,1
HEXIM1,1
SNX10,1
SYNGR3,1
SYT1,1
NECAB3,1
SLC4A1AP,1
SLC35F1,1
SYT6,1
SNX2,1
FARSB,2
PGAM5,2
PDZD4,2
PFN1,2
NKAIN2,2
NKAIN1,2
LRRC75A,2
NAV3,2
LPCAT3,2
GMIP,2
IRGQ,2
GRK5,2
LRRC28,2
ISOC2,2
PDZRN3,2
LMTK3,2
MEX3B,2
FAM168B,2
GPR137,2
KLHL12,2
KLF7,2
KLF6,2
PITHD1,2
KIAA0513,2
PIGT,2
KIAA0930,2
ESD,2
ERP29,2
PITPNM3,2
KIAA1549L,2
GON7,2
KIFC2,2
ETFB,2
NEURL1,2
KLHL20,2
PIGQ,2
LMBR1,2
KAT5,2
NFIL3,2
NEXMIF,2
LHX2,2
KCNC4,2
GRIA4,2
FAM131B,2
LARGE1,2
FAM122B,2
PHF14,2
LACC1,2
GPRASP1,2
GPR63,2
FABP7,2
LMTK2,2
FASTK,2
LTBP2,2
FBLIM1,2
MMS19,2
MOAP1,2
MOB2,2
NUDCD1,2
NUMA1,2
GDI1,2
FSCN1,2
NPLOC4,2
MPV17,2
FRMD4A,2
MRPL10,2
MAPK8,2
MAPK12,2
OSBPL2,2
FOXK2,2
MRPL23,2
MAP7D1,2
MMP17,2
IER5,2
GABARAPL2,2
NT5C3B,2
NRG2,2
HNRNPAB,2
HNRNPH2,2
MEF2D,2
NRG3,2
NRIP1,2
HOMER1,2
MED21,2
MGAT4C,2
MGAT5B,2
NR2F1,2
MGMT,2
ZWILCH,2
MCFD2,2
MBOAT7,2
GABBR2,2
HSF1,2
HINT2,2
FAT3,2
MAP6,2
PABPC1,2
MYCBP2,2
MACIR,2
NADK,2
NAP1L3,2
GSK3B,2
NAP1L5,2
GRM7,2
LRRTM4,2
PCGF2,2
FEN1,2
NLGN4X,2
LRRTM1,2
LRRN2,2
ING4,2
FBXO34,2
PDHA1,2
FBXL5,2
MACROD2,2
MRPS17,2
GLOD4,2
PARP8,2
GGA3,2
MRPS26,2
MRPS30,2
MRPS6,2
FKBP8,2
MRTFB,2
IFT43,2
MST1,2
IFT80,2
GUCY1A1,2
MAN2A2,2
PAOX,2
MAN1B1,2
MAGEH1,2
MAFG,2
MADD,2
IGFBP6,2
MTHFD2,2
NECAP1,2
MGRN1,2
CD320,2
TSPO,2
SIAH1,2
CLCN7,2
TSHZ3,2
CIPC,2
CIART,2
SLC22A5,2
SLC25A38,2
TSC22D1,2
SLC2A13,2
CHKA,2
CHERP,2
TRUB2,2
TRNP1,2
SLC35B2,2
CHCHD2,2
ARF4,2
SLC39A6,2
CERS5,2
CEP164,2
SLC7A6,2
SLC8A1,2
ARFGAP1,2
TRIO,2
CDYL2,2
TRIM22,2
SLITRK4,2
TSPYL1,2
SHANK3,2
SFI1,2
TSPYL4,2
CTR9,2
CTNNA2,2
CTIF,2
RPS26,2
RPS6KA4,2
CSMD2,2
CSMD1,2
UBQLN2,2
UBE2QL1,2
RRAGD,2
RRN3,2
BBC3,2
RSL24D1,2
CDK5R1,2
ALKBH4,2
RUNDC3A,2
COTL1,2
SCAMP1,2
ANAPC5,2
SDHB,2
TTC27,2
SELENOI,2
SERINC1,2
CNTNAP2,2
ANKRD65,2
SESN2,2
CNPPD1,2
ANKS1B,2
TYW5,2
SMAD7,2
TRIB1,2
TPI1,2
STYXL1,2
SVBP,2
ATP6V1G2,2
ATP8A2,2
TLN2,2
BRWD1,2
BRMS1L,2
SYT16,2
ATXN1,2
ATXN7L3B,2
AZIN2,2
BMPR2,2
BIN3,2
CACHD1,2
TINF2,2
TCEAL1,2
BICRAL,2
BHLHB9,2
TCEAL7,2
B3GNT2,2
BDH1,2
TENT4B,2
TET3,2
B4GALT7,2
B9D2,2
BACH2,2
THOC3,2
TGFB3,2
TCEA2,2
RPL7L1,2
TMED3,2
STK16,2
ARID1A,2
SMYD5,2
CD46,2
ARMC10,2
ARMC6,2
CCT6A,2
ARMCX1,2
SNAPC5,2
SNN,2
SNRK,2
CCDC9,2
CCDC3,2
TNFAIP1,2
TMEM106C,2
CCDC184,2
ASB8,2
CCDC136,2
CBY1,2
ASNS,2
TMEM216,2
SRGAP3,2
SSBP4,2
ATG12,2
ST6GAL2,2
CAMKK1,2
ST6GALNAC5,2
ST8SIA3,2
CAMK1D,2
ARVCF,2
CUL1,2
RRP36,2
RNF26,2
PTPRD,2
RNF34,2
ACTR1B,2
ELK1,2
PTPRT,2
ADD2,2
QRICH1,2
DOCK9,2
RAB22A,2
RAB24,2
PQBP1,2
ABR,2
DNAL4,2
ADGRB3,2
RAB35,2
RAB3GAP1,2
DNAJB6,2
RAB40C,2
ABI3BP,2
DMTN,2
ZBTB38,2
RABGGTA,2
ZFPL1,2
ACTL6B,2
PTPA,2
ACSL4,2
EEF1G,2
PRRT1,2
PRKCE,2
ZBTB34,2
PSD2,2
ACP2,2
PSMB1,2
PSMB10,2
PRKCB,2
PSMB3,2
PRKAR1B,2
PRKAG1,2
DYNC1I1,2
PSMG1,2
PTCHD1,2
EHMT2,2
ZDHHC23,2
DUSP22,2
ZBTB10,2
PTGES3,2
DUSP11,2
PTGIS,2
PTMS,2
EMC10,2
POLR3GL,2
WFDC2,2
WDR25,2
VPS37D,2
PLXNC1,2
VMP1,2
DCX,2
UTP11,2
UST,2
DCLK1,2
PLPP7,2
RHOBTB2,2
RIMKLB,2
RIMS3,2
ZNF771,2
RNASEH1,2
CYTH3,2
ZNHIT3,2
USP11,2
UNC13A,2
UNC119,2
RNF19B,2
AKR1C2,2
EPM2A,2
RNF220,2
ZSWIM6,2
EPB41L1,2
ZNF362,2
PNMA1,2
RASIP1,2
DIPK2A,2
ADNP2,2
RAP2B,2
DHRS13,2
ADO,2
POLR2C,2
WBP2,2
WASF1,2
RAPH1,2
ZNF254,2
RASGEF1A,2
RASGEF1C,2
ENGASE,2
POLDIP2,2
ZNF32,2
AGGF1,2
DECR2,2
PNMA2,2
DEAF1,2
DENND4B,2
PRPF6,2
TMA7,3
MAT2B,3
ZNF593,3
TIMM10,3
ZFAND5,3
TMEM159,3
TIMM17A,3
ZDHHC8,3
ZMAT2,3
KITLG,3
MAPRE2,3
TM2D3,3
L3MBTL4,3
MAPK8IP2,3
LIN7B,3
LINGO1,3
TSTD1,3
VTI1B,3
VSTM2A,3
LIX1,3
TUBG1,3
VSNL1,3
LRRC73,3
LRRC4C,3
TUSC2,3
TXNDC9,3
UBE2G1,3
LPIN2,3
LRATD1,3
LRFN4,3
UMPS,3
LSM11,3
LHFPL6,3
LDLRAD4,3
LDHB,3
TMEM198,3
TMEM54,3
TMEM59L,3
TMEM63B,3
MAP3K7,3
ZBTB18,3
TNFSF9,3
KLHL8,3
TMEM163,3
YJEFN3,3
TOLLIP,3
TRAF5,3
TRIM44,3
TRIM9,3
WIF1,3
MAFB,3
LARP6,3
LDB2,3
TNNI3K,3
THBS1,3
PLCB1,3
MEF2A,3
RAD23B,3
RAN,3
OXCT1,3
OTUD4,3
OSTF1,3
RAPGEFL1,3
OSBPL1A,3
RASGRF1,3
OLFM1,3
OCEL1,3
NUMBL,3
RASGRF2,3
NUDT9,3
RBP4,3
PACSIN1,3
REEP5,3
RGS4,3
RIPOR2,3
NRXN1,3
RNF175,3
NRN1,3
RNF19A,3
NRGN,3
RPP40,3
NR4A1,3
RRAD,3
NPTN,3
RSPH1,3
RSPO2,3
RTN4R,3
RGL1,3
RTN4RL1,3
PACSIN3,3
RAB6B,3
PLCH1,3
PLD3,3
PLPP1,3
PIP5K1B,3
PIK3R1,3
PNMA3,3
POLG,3
PHYHIP,3
POMP,3
PHF24,3
PPFIBP1,3
PPP1R14C,3
PPP2R2C,3
PPP6R1,3
RABEP1,3
PRDM8,3
PRRT3,3
PSMA5,3
PTGES2,3
PDHX,3
PTP4A1,3
PTPN13,3
PCSK2,3
PCSK1,3
PTPRF,3
PTPRN,3
PCDH19,3
PARK7,3
RAB27B,3
RAB4A,3
PFDN6,3
SCG5,3
SCHIP1,3
NOL4,3
MYLIP,3
SPHKAP,3
MTPN,3
SPON2,3
SPRED2,3
SQSTM1,3
SSX2IP,3
ST3GAL5,3
MRPS15,3
STIP1,3
STK17A,3
STRIP2,3
SULT4A1,3
SVOP,3
NAA38,3
SYN1,3
SYNGR1,3
MORC3,3
SYP,3
SYT17,3
TAC1,3
TAFA1,3
MICAL2,3
TCEAL4,3
TCERG1L,3
TESPA1,3
TFPT,3
MEMO1,3
MEIS3,3
TFRC,3
SYNGAP1,3
SPCS1,3
SPATS2L,3
SPATA7,3
SCN3B,3
NMU,3
SELENOF,3
SERTAD1,3
SETD3,3
NIPA1,3
SEZ6L2,3
SIAE,3
NHP2,3
SIPA1L1,3
SKIV2L,3
SLC25A4,3
SLC30A3,3
NECTIN3,3
SLC39A10,3
SLC8A2,3
SLIRP,3
SNTG1,3
NAT14,3
SNAP47,3
PKNOX2,3
SNAI2,3
NDUFA2,3
TGFBR3L,3
SMYD2,3
NDUFB2,3
SMG7,3
NDUFB9,3
NDUFV2,3
SLIT3,3
SLIT2,3
SMIM29,3
KIF9,3
A1BG,3
CCDC85B,3
AGRN,3
BNIP3,3
CGREF1,3
ARHGEF9,3
DGKA,3
DGKB,3
EPB41L3,3
BEND6,3
ENY2,3
DISP2,3
BCAS4,3
CHN1,3
GNAZ,3
AKIRIN2,3
IAH1,3
HSPH1,3
EMC9,3
GDF10,3
GDE1,3
EPHB6,3
AFTPH,3
COX8A,3
COX7B,3
COX7A2,3
ADGRB2,3
ADGRL1,3
GABRA4,3
COX6B1,3
GABRD,3
B4GALT2,3
GABRG2,3
INKA2,3
CFAP36,3
BRINP1,3
COX5A,3
COX17,3
ILDR2,3
IL1RAP,3
GAPDH,3
GAD1,3
CHORDC1,3
GOLPH3,3
DLG3,3
CLEC2L,3
GTPBP8,3
ASPH,3
DUSP26,3
ARG2,3
GUCY1B1,3
CNIH2,3
GULP1,3
EGR2,3
DUSP6,3
CLIP1,3
ARHGAP32,3
ASAH1,3
ARPP21,3
ARPP19,3
ARNTL,3
FBXO6,3
CLSTN3,3
CLTA,3
ETS2,3
EGR4,3
COA1,3
CHPF,3
GPR61,3
DNAJB14,3
GREM2,3
CHST2,3
GRIN2A,3
ATP5PB,3
ATP5F1E,3
DTNB,3
HPCA,3
ANKRD34A,3
DPM2,3
ANKRD9,3
ATP1A1,3
ELMOD1,3
GTF2H5,3
GTF3A,3
ATAD1,3
ANKRD29,3
GABARAPL1,3
GFRA2,3
EEF1A2,3
CALB2,3
CX3CL1,3
FAM20A,3
KCNH3,3
CALB1,3
FOXK1,3
KCNG1,3
KCNJ4,3
DCLK3,3
FJX1,3
KATNB1,3
CYP46A1,3
KCNAB1,3
ACAP1,3
CAP1,3
CAMK2A,3
CDH22,3
FHL3,3
FHL2,3
DCTN3,3
KCNIP4,3
DCTN1,3
CALM3,3
CRY2,3
CA10,3
FKBP3,3
JAKMIP1,3
FBXW11,3
CA11,3
CPNE6,3
AARS1,3
FBXW7,3
ABHD11,3
CEBPD,3
FNDC1,3
CACNB2,3
CD99L2,3
JUNB,3
C2CD2L,3
NAALAD2,4
FAM184B,4
TMEFF2,4
TMEM150C,4
PPP2CB,4
MYT1L,4
PANK3,4
PPM1J,4
ELMOD2,4
PPP1R18,4
NCEH1,4
ATP2C1,4
CHST8,4
NCAM1,4
GRK2,4
NAV2,4
ATP2B2,4
NBEA,4
PENK,4
SLC23A2,4
MTMR9,4
SLC10A4,4
SOSTDC1,4
SORL1,4
TMEM65,4
TMEM74B,4
SORBS2,4
FCHO2,4
PCSK1N,4
TMOD3,4
SHISA2,4
ARMCX2,4
PRR36,4
SHF,4
PCYOX1,4
SH3GLB1,4
ARID5B,4
ASH2L,4
FEZ1,4
SOWAHC,4
FGF13,4
FAM241A,4
SLA,4
MYC,4
CLASP2,4
PDS5A,4
SPTBN1,4
CAV2,4
PANX1,4
SPINT1,4
ASPHD2,4
GUCY1A2,4
TMEM35A,4
CCBE1,4
CCDC167,4
EFNB2,4
PDE4D,4
CCDC88C,4
CHRDL1,4
PIP4K2B,4
GRB14,4
GAP43,4
EPS8,4
EPHX1,4
SLC41A3,4
SYT3,4
CDH7,4
PI4K2A,4
FRY,4
BOK,4
STMN4,4
TANGO6,4
PHYH,4
EPHA4,4
EPCAM,4
SYT4,4
FRZB,4
F12,4
STT3B,4
NTSR1,4
SLC9A3R2,4
CEP85L,4
PKIA,4
SLC9A6,4
ERICH2,4
SLC6A15,4
SUB1,4
GABRB3,4
SYNM,4
CELF1,4
STYK1,4
SYNPR,4
PLAGL1,4
GALNT7,4
TBC1D14,4
PLPPR3,4
TBCCD1,4
GLRA3,4
TIAM2,4
NEURL1B,4
TIMM22,4
NEO1,4
SMTNL2,4
ST3GAL3,4
TLE3,4
ATRNL1,4
ATP9A,4
CHP1,4
ST3GAL1,4
PPCS,4
PPEF1,4
TM9SF3,4
FAM171A2,4
GNB1,4
PPFIA2,4
OTULINL,4
FAM126A,4
SLC35F2,4
NME7,4
ORC6,4
PLXND1,4
BEX5,4
PM20D2,4
BEAN1,4
TENM1,4
SLC35A1,4
SLC33A1,4
CALN1,4
PODXL2,4
NGB,4
NFKBIE,4
BASP1,4
FAM161A,4
ATRN,4
SYNE1,4
HEBP2,4
MAGEE1,4
MAGED2,4
SAT2,4
IGFBP4,4
VOPP1,4
DERA,4
AGL,4
LY6H,4
AFMID,4
SATB2,4
RASSF2,4
RUSF1,4
RUSC1,4
INPP4A,4
LRRC6,4
RBM34,4
LRRC40,4
LRRC2,4
DDAH2,4
RUFY3,4
INA,4
LRP12,4
MAGI1,4
IFT88,4
MARCKS,4
MARCHF9,4
DLG2,4
AKR1A1,4
MARCHF4,4
HTR1A,4
MAPK4,4
MAPK14,4
IDH1,4
ARID5A,4
COPG1,4
MAP4,4
IFI27L1,4
USP22,4
COQ10B,4
COQ2,4
IFI6,4
AKAP11,4
VASH1,4
MAN2C1,4
AKAP9,4
MARCKSL1,4
RTP5,4
RERE,4
DAAM1,4
ZNF277,4
ZNF341,4
KRT19,4
ABCD2,4
ABCC8,4
CYTH1,4
ZNF536,4
RNF128,4
LARP1,4
KLHL3,4
ZNF706,4
KCTD21,4
CYP26A1,4
KIAA0319,4
KIAA0408,4
KIDINS220,4
KIF5C,4
KIF5A,4
KIF3B,4
RNF144A,4
LPL,4
DACT1,4
ZMYND8,4
ADAM10,4
ACTN2,4
KIF21B,4
CRACD,4
JPH3,4
JUP,4
ZBTB46,4
RGMB,4
ZC2HC1A,4
CROT,4
ZDBF2,4
LIMS2,4
LIMCH1,4
DCHS1,4
LGI4,4
DCBLD2,4
RHOU,4
RHOV,4
ABI2,4
LEMD3,4
DCTD,4
MARK4,4
PRRC2B,4
COLGALT2,4
DPYSL5,4
HIVEP2,4
HMGCLL1,4
PTPRO,4
COMMD2,4
AP1S2,4
TSPAN18,4
DPYSL3,4
DPYSL2,4
PYDC1,4
QPCT,4
TTC7B,4
QSOX1,4
R3HDM1,4
SEMA4C,4
ANKRD28,4
TUBA1A,4
DSC2,4
MIA3,4
APBB2,4
PTK2B,4
MOXD1,4
ARHGEF7,4
SH3D19,4
EDEM3,4
PSD3,4
SFT2D2,4
MN1,4
DYNC1I2,4
SEMA3C,4
MMP24,4
ARHGAP20,4
MLLT1,4
SETD4,4
MINDY2,4
MIEN1,4
ARFGAP3,4
DUSP2,4
APLP1,4
DUSP7,4
MEAF6,4
MFSD11,4
HSD17B7,4
DNAJC6,4
DNAJA4,4
ALS2,4
MCTP1,4
RAB3B,4
TUSC1,4
RAB40B,4
HSPA4L,4
HSDL1,4
MBTD1,4
MAST4,4
TUBB,4
DLGAP4,4
PRKCI,5
CSPG5,5
DMXL2,5
RMND5A,5
DLC1,5
PEX13,5
SMURF2,5
SLC38A2,5
DBP,5
RPS9,5
CHDH,5
RND3,5
RIC8B,5
EML2,5
CHD5,5
CNOT8,5
COMMD7,5
CDH11,5
PHF2,5
CRLF1,5
PGD,5
RADX,5
EMID1,5
EFEMP1,5
PRSS53,5
POMGNT1,5
RNF40,5
CUX1,5
DLX2,5
RPL24,5
CTSF,5
SOCS6,5
SH2B2,5
CCDC88A,5
RNF182,5
CYP26B1,5
SGPP2,5
SHISA6,5
SDK2,5
PDHB,5
SNX25,5
CCN3,5
SNRPG,5
PSMB5,5
CHRD,5
RNF126,5
CCNI,5
PEBP1,5
POLR2H,5
RPS29,5
SMARCD3,5
PROX1,5
SIAH3,5
EHD1,5
SLC32A1,5
CHST7,5
RUNX1T1,5
ERBB4,5
CES2,5
DPP6,5
SEPTIN5,5
RBM28,5
DNAJC27,5
COX5B,5
ELN,5
CHCHD10,5
SLC24A3,5
ERG28,5
S100A10,5
PPIP5K2,5
RASGRP2,5
DDX3Y,5
S1PR1,5
PLPPR4,5
DGCR8,5
DHX34,5
PLEKHG5,5
SCAF8,5
ELOB,5
SEC61A1,5
COL6A2,5
SCARA3,5
COQ5,5
PPP1R9B,5
SLC20A2,5
PTOV1,5
FAAP100,5
RGS5,5
EIF3B,5
SKP2,5
DCUN1D4,5
SMARCA1,5
CDK2AP2,5
RFX7,5
SLC25A3,5
CRIM1,5
CREB3L1,5
DPYSL4,5
EXT2,5
ELFN1,5
CPPED1,5
RANBP10,5
PIH1D1,5
CENPF,5
SLC25A29,5
PPP4R3B,5
CKB,5
CPEB1,5
RTL6,5
ETNPPL,5
SLC7A10,5
SLC16A2,5
PNOC,5
PLXDC1,5
ZYX,5
TOR3A,5
HDAC4,5
TOMM70,5
HECTD4,5
TPST2,5
ARHGAP39,5
HIBADH,5
HIKESHI,5
ARHGAP17,5
MIIP,5
TRPM4,5
HIPK1,5
HBE1,5
HIVEP1,5
MGA,5
TSPAN4,5
TTI1,5
MEIOB,5
MED29,5
ANK3,5
HPCAL4,5
ALKBH5,5
ALG6,5
UBR2,5
MAX,5
MGLL,5
HABP4,5
H2AZ2,5
